precinct_psid,county_psid,geoid,fraction
1158849997,1158855927,05000US37107,0.0671390235987203
1158849997,1158855947,05000US37061,3.8029044594276e-05
1158849997,1158856033,05000US37103,0
1158850001,1158855953,05000US37099,0
1158850001,1158855979,05000US37113,0.0276389691793196
1158850003,1158855851,05000US37069,0
1158850003,1158856027,05000US37183,0.00273797840060643
1158850005,1158855937,05000US37007,0.0457536319200632
1158850007,1158855843,05000US37037,0.0610764856895888
1158850007,1158856027,05000US37183,1.87741357258422e-05
1158850009,1158855949,05000US37087,0.0108824091298297
1158850009,1158855953,05000US37099,0
1158850011,1158855949,05000US37087,6.46467915789834e-05
1158850011,1158856037,05000US37021,0
1158850011,1158856043,05000US37089,5.59775464703991e-05
1158850011,1158856057,05000US37175,0.126138882332972
1158850013,1158855853,05000US37155,0.0363293067705421
1158850015,1158855881,05000US37025,0.0410407215794682
1158850015,1158856013,05000US37119,6.28081820888779e-05
1158850019,1158855847,05000US37057,0.00285656554223037
1158850019,1158855873,05000US37159,0
1158850023,1158855847,05000US37057,0.0376433445053788
1158850023,1158855873,05000US37159,0
1158850025,1158856019,05000US37023,0.0221381359943514
1158850027,1158855917,05000US37077,0.00053879903488743
1158850027,1158855919,05000US37185,2.18879023169604e-08
1158850027,1158856055,05000US37181,0.301501032803501
1158850029,1158855887,05000US37169,0.0358040873150098
1158850029,1158856039,05000US37157,1.02555020162122e-05
1158850031,1158856003,05000US37179,0
1158850031,1158856013,05000US37119,0.00702417675179263
1158850033,1158855907,05000US37173,0
1158850033,1158855949,05000US37087,0
1158850033,1158855953,05000US37099,0.0209659638638286
1158850033,1158855979,05000US37113,0
1158850037,1158855865,05000US37151,0.0431039133572184
1158850037,1158855951,05000US37081,0
1158850039,1158856043,05000US37089,0.0070397340608869
1158850041,1158855955,05000US37097,0.00744565896170516
1158850041,1158855973,05000US37035,0
1158850043,1158855947,05000US37061,0.0446137481910988
1158850045,1158855877,05000US37153,0.000139957082935378
1158850045,1158855879,05000US37093,0
1158850045,1158855913,05000US37125,0.0405141215871977
1158850047,1158855951,05000US37081,0.000914157110686595
1158850049,1158855881,05000US37025,0
1158850049,1158856013,05000US37119,0.00182402266003284
1158850051,1158855861,05000US37145,0.000116158440128394
1158850051,1158855925,05000US37033,7.81825998964374e-05
1158850051,1158855941,05000US37135,0.0682732134725637
1158850055,1158855927,05000US37107,0.000346276009276158
1158850055,1158855947,05000US37061,0.0470513828540442
1158850055,1158856021,05000US37191,0.000310250972771688
1158850057,1158856027,05000US37183,0.00284472661709749
1158850059,1158855889,05000US37031,0
1158850059,1158855943,05000US37049,0.00210359212700619
1158850059,1158856033,05000US37103,0
1158850061,1158856021,05000US37191,0.00378766326246344
1158850063,1158855855,05000US37109,1.14465278183021e-05
1158850063,1158855955,05000US37097,0.000132136761196416
1158850063,1158856013,05000US37119,0.0123125823770945
1158850065,1158855857,05000US37027,0
1158850065,1158856019,05000US37023,0.0145094248061971
1158850067,1158856049,05000US37009,0.0427995258682411
1158850069,1158855887,05000US37169,0.0687597527410788
1158850073,1158855919,05000US37185,0.00251929176769008
1158850075,1158856017,05000US37197,0.0655841643216469
1158850075,1158856059,05000US37171,3.20977696835834e-05
1158850077,1158855851,05000US37069,0
1158850077,1158855917,05000US37077,0.0964395019901177
1158850077,1158856055,05000US37181,0
1158850079,1158855843,05000US37037,4.13336508184194e-05
1158850079,1158855913,05000US37125,0
1158850079,1158855965,05000US37085,0
1158850079,1158855967,05000US37105,0.0714196094876332
1158850081,1158855853,05000US37155,0
1158850081,1158855969,05000US37017,0
1158850081,1158856067,05000US37047,0.0444186188982177
1158850083,1158855855,05000US37109,0.00485803225137886
1158850085,1158856063,05000US37055,0.0143004594068252
1158850087,1158855879,05000US37093,1.21295135017645e-06
1158850087,1158855913,05000US37125,0.0174836930360431
1158850091,1158855869,05000US37131,0
1158850091,1158855899,05000US37083,0.0693950056790116
1158850093,1158855997,05000US37129,0.00307964831569113
1158850093,1158856001,05000US37141,0
1158850095,1158855871,05000US37013,1.63310471196475e-06
1158850095,1158855889,05000US37031,0
1158850095,1158855923,05000US37137,0.1002263173183
1158850095,1158855943,05000US37049,0
1158850095,1158855983,05000US37095,0
1158850097,1158855933,05000US37161,0
1158850097,1158855961,05000US37149,0.000106729553085356
1158850097,1158856037,05000US37021,1.96122334326425e-06
1158850097,1158856043,05000US37089,0.0857670272344762
1158850099,1158855869,05000US37131,0
1158850099,1158855899,05000US37083,0.0436508008192513
1158850099,1158855919,05000US37185,7.57638422471571e-05
1158850101,1158855941,05000US37135,0.00125948172305637
1158850103,1158856003,05000US37179,0.00772138173901332
1158850103,1158856013,05000US37119,1.97290908606081e-05
1158850109,1158855845,05000US37001,0.00060189658995979
1158850111,1158855979,05000US37113,0.00755708343441066
1158850113,1158855857,05000US37027,0.014570955811154
1158850113,1158856019,05000US37023,0
1158850115,1158855869,05000US37131,0
1158850115,1158855959,05000US37091,0.0842555176464987
1158850115,1158855989,05000US37015,2.44159745125919e-05
1158850117,1158855951,05000US37081,0.00369395789149768
1158850119,1158855879,05000US37093,0
1158850119,1158855913,05000US37125,0.00775907744946532
1158850121,1158855859,05000US37063,0.000339208242736468
1158850121,1158855861,05000US37145,0.000334679734634735
1158850121,1158855941,05000US37135,0.108531735393714
1158850127,1158855875,05000US37051,0.00459658733292432
1158850129,1158855883,05000US37029,0
1158850129,1158855893,05000US37139,0.00794514251905195
1158850129,1158855981,05000US37143,0
1158850129,1158856031,05000US37053,0
1158850131,1158855847,05000US37057,1.47006361252128e-08
1158850131,1158855873,05000US37159,0.0357307105030928
1158850131,1158856023,05000US37059,1.71275551753765e-05
1158850133,1158855889,05000US37031,0.00571976311174947
1158850135,1158855881,05000US37025,0
1158850135,1158856013,05000US37119,0.0020304626234979
1158850137,1158855855,05000US37109,0.0130236827383328
1158850139,1158855859,05000US37063,0.000503340965283729
1158850139,1158855941,05000US37135,0.0511708488764518
1158850139,1158856027,05000US37183,0
1158850141,1158855997,05000US37129,0.00870253492637647
1158850141,1158856051,05000US37019,0
1158850145,1158856055,05000US37181,0.0123692090605906
1158850147,1158856027,05000US37183,0.00104870505613392
1158850149,1158855951,05000US37081,0.0175208728495294
1158850151,1158855875,05000US37051,0.00221383719011969
1158850153,1158855855,05000US37109,0.0251749720219687
1158850153,1158855955,05000US37097,2.20460192347936e-05
1158850153,1158855973,05000US37035,0.00105674660081399
1158850155,1158855873,05000US37159,0.054228585492305
1158850155,1158855955,05000US37097,0.000297890319949673
1158850157,1158855989,05000US37015,3.54014708355624e-05
1158850157,1158856041,05000US37117,0.0896110748066678
1158850159,1158856013,05000US37119,0.0120309041747145
1158850165,1158856003,05000US37179,0.0113262562255403
1158850165,1158856013,05000US37119,0
1158850167,1158855875,05000US37051,0.00747745570655275
1158850171,1158855991,05000US37167,0.0574621408250007
1158850171,1158856053,05000US37123,0
1158850173,1158855877,05000US37153,0.0145163603556188
1158850173,1158855937,05000US37007,3.50242849316949e-05
1158850175,1158855965,05000US37085,0
1158850175,1158856027,05000US37183,0.00907283827374504
1158850177,1158855997,05000US37129,0
1158850177,1158856051,05000US37019,0.0306673541592102
1158850183,1158855951,05000US37081,0.00148436521607031
1158850185,1158855915,05000US37067,0.00412556299799177
1158850187,1158855997,05000US37129,0.000644526885253469
1158850187,1158856001,05000US37141,0.00883730626708183
1158850189,1158855871,05000US37013,0.00731879663916563
1158850191,1158856003,05000US37179,0.00803180198297264
1158850191,1158856013,05000US37119,0
1158850193,1158855865,05000US37151,6.88022556486263e-06
1158850193,1158855951,05000US37081,0.00635178428041824
1158850195,1158856027,05000US37183,0.00151187755186584
1158850199,1158855853,05000US37155,0
1158850199,1158855875,05000US37051,1.75785431299696e-05
1158850199,1158855901,05000US37163,0
1158850199,1158855969,05000US37017,0.0927383653913937
1158850201,1158855853,05000US37155,0.0183304439241514
1158850203,1158855847,05000US37057,7.19415571779697e-09
1158850203,1158855873,05000US37159,0.0148672783792612
1158850203,1158856023,05000US37059,0
1158850205,1158855857,05000US37027,0.0203164163494529
1158850205,1158856019,05000US37023,0
1158850207,1158855857,05000US37027,0
1158850207,1158855895,05000US37193,0.082044306799149
1158850207,1158855905,05000US37189,2.3959452598271e-05
1158850207,1158856049,05000US37009,0
1158850209,1158855927,05000US37107,2.83686575073881e-05
1158850209,1158855947,05000US37061,0.0582232371262891
1158850209,1158856007,05000US37133,1.22925008343269e-05
1158850209,1158856033,05000US37103,1.89462537074099e-09
1158850211,1158856019,05000US37023,0.00832852007252433
1158850213,1158855897,05000US37003,0.0517852031669194
1158850213,1158855973,05000US37035,1.41725086031201e-09
1158850217,1158855987,05000US37101,0
1158850217,1158856027,05000US37183,0.00327365104966781
1158850219,1158856021,05000US37191,0.00189563205208103
1158850221,1158855865,05000US37151,0.0214825697156063
1158850223,1158855863,05000US37115,3.95906630349099e-05
1158850223,1158855949,05000US37087,4.44676368035381e-05
1158850223,1158856037,05000US37021,0.0368667500427942
1158850225,1158856003,05000US37179,0
1158850225,1158856013,05000US37119,0.00102740468363976
1158850227,1158855999,05000US37147,0.00228675106503652
1158850229,1158855915,05000US37067,0.00102440340145841
1158850231,1158855987,05000US37101,0
1158850231,1158856027,05000US37183,0.0106832833236156
1158850235,1158855875,05000US37051,0.00121377066545407
1158850237,1158855955,05000US37097,0.0188724257230024
1158850239,1158855895,05000US37193,0.00273052152654543
1158850239,1158856049,05000US37009,0.0478526123891425
1158850241,1158855855,05000US37109,0
1158850241,1158855955,05000US37097,0.027990743758062
1158850241,1158855973,05000US37035,3.594599764844e-06
1158850243,1158855927,05000US37107,9.60607825212166e-05
1158850243,1158855995,05000US37079,0.0432073974343525
1158850243,1158855999,05000US37147,0
1158850245,1158855901,05000US37163,0
1158850245,1158855969,05000US37017,0.0379989504100632
1158850247,1158855875,05000US37051,0.00228266002637494
1158850249,1158855915,05000US37067,0.00328711233789671
1158850253,1158855919,05000US37185,0.0534146497063451
1158850255,1158855895,05000US37193,2.62057380202893e-05
1158850255,1158855897,05000US37003,0.161267829711114
1158850255,1158855955,05000US37097,0.000101661931291704
1158850257,1158855951,05000US37081,0.00168187647572738
1158850259,1158855853,05000US37155,2.24774937213511e-05
1158850259,1158855879,05000US37093,0.0607322681421923
1158850259,1158855963,05000US37165,6.33913879694253e-05
1158850261,1158856037,05000US37021,0.00622013042223794
1158850265,1158855871,05000US37013,2.53997739714803e-07
1158850265,1158855989,05000US37015,0
1158850265,1158855999,05000US37147,1.15326136784462e-05
1158850265,1158856041,05000US37117,0.0533475399804131
1158850267,1158855937,05000US37007,0
1158850267,1158855991,05000US37167,2.08630140779777e-10
1158850267,1158856053,05000US37123,0.0634624640905023
1158850273,1158856067,05000US37047,0.03941864041869
1158850275,1158855949,05000US37087,8.53355840630979e-09
1158850275,1158856037,05000US37021,0.000214811274794824
1158850275,1158856043,05000US37089,0.104264447848926
1158850275,1158856057,05000US37175,8.36002025631321e-05
1158850277,1158855889,05000US37031,0
1158850277,1158855943,05000US37049,0.0232141460188327
1158850277,1158856033,05000US37103,0
1158850279,1158855955,05000US37097,1.14831329956969e-05
1158850279,1158856017,05000US37197,0.0928558249170909
1158850279,1158856023,05000US37059,1.90553280158448e-05
1158850281,1158855911,05000US37045,2.17433351388602e-09
1158850281,1158855985,05000US37071,0.0166381836152484
1158850283,1158855847,05000US37057,3.68838464965733e-05
1158850283,1158855915,05000US37067,0.0185889756416237
1158850285,1158855877,05000US37153,0
1158850285,1158855937,05000US37007,5.25052202699509e-05
1158850285,1158855991,05000US37167,0.0600958484907872
1158850285,1158856053,05000US37123,4.22737604839235e-09
1158850289,1158855889,05000US37031,0.00141250672095279
1158850289,1158855923,05000US37137,2.58399967530775e-08
1158850289,1158855943,05000US37049,0.151553997767296
1158850289,1158856007,05000US37133,0
1158850289,1158856033,05000US37103,0.00123471116308249
1158850291,1158855987,05000US37101,0.0372510068651512
1158850291,1158856021,05000US37191,0
1158850293,1158855971,05000US37039,0
1158850293,1158856061,05000US37043,0.0687569270719747
1158850295,1158855869,05000US37131,5.12990638475919e-05
1158850295,1158855959,05000US37091,0.0389192051503663
1158850297,1158856003,05000US37179,0.065827132405673
1158850299,1158855881,05000US37025,0.020011174870871
1158850299,1158856013,05000US37119,2.65515082691951e-05
1158850301,1158855859,05000US37063,0.00663037601062976
1158850301,1158856027,05000US37183,0
1158850303,1158855865,05000US37151,0.0442436801445317
1158850307,1158855861,05000US37145,0.0306938314115117
1158850309,1158855889,05000US37031,0
1158850309,1158856001,05000US37141,0
1158850309,1158856007,05000US37133,0.223069934529657
1158850311,1158855855,05000US37109,7.07534766110258e-06
1158850311,1158855911,05000US37045,6.75273560183157e-05
1158850311,1158855973,05000US37035,0.00027623035530818
1158850311,1158856019,05000US37023,0.0786039582677619
1158850313,1158855997,05000US37129,0.000442038137996652
1158850313,1158856001,05000US37141,0
1158850313,1158856051,05000US37019,0.00543041845384292
1158850315,1158855895,05000US37193,0.0119064073182063
1158850317,1158855881,05000US37025,0.0858355555974002
1158850317,1158855991,05000US37167,2.70227852950072e-05
1158850319,1158855997,05000US37129,0.0793157788771351
1158850319,1158856051,05000US37019,3.36129851404481e-06
1158850321,1158855911,05000US37045,0.044960233463026
1158850321,1158855933,05000US37161,3.95642097219905e-06
1158850327,1158856037,05000US37021,0.00200440209849236
1158850329,1158856013,05000US37119,0.00141212355818924
1158850331,1158855987,05000US37101,0
1158850331,1158856027,05000US37183,0.002308737038925
1158850333,1158855875,05000US37051,0.00188745489910048
1158850335,1158855915,05000US37067,0.0143657351060373
1158850337,1158856027,05000US37183,0.00870546303239455
1158850339,1158855851,05000US37069,1.88443960029039e-07
1158850339,1158855869,05000US37131,0
1158850339,1158855899,05000US37083,9.18071116483819e-06
1158850339,1158855919,05000US37185,2.60347651086814e-09
1158850339,1158856045,05000US37127,0.109261480767643
1158850343,1158855973,05000US37035,0.0254159156277213
1158850345,1158856043,05000US37089,0
1158850345,1158856057,05000US37175,0.0621119211626574
1158850347,1158855959,05000US37091,0.000126583148241553
1158850347,1158855989,05000US37015,0.0637229208191755
1158850349,1158855987,05000US37101,0.0474634403222893
1158850349,1158856021,05000US37191,7.90260416223367e-05
1158850351,1158855873,05000US37159,2.90779480183048e-05
1158850351,1158855881,05000US37025,0.00461972971823223
1158850351,1158856013,05000US37119,0
1158850353,1158855891,05000US37005,3.02539622053287e-05
1158850353,1158855895,05000US37193,0.0442818803303935
1158850357,1158855865,05000US37151,4.42146630307272e-05
1158850357,1158855913,05000US37125,0.0748845279802368
1158850357,1158856053,05000US37123,0.000139749533768083
1158850361,1158855953,05000US37099,4.45078687905039e-06
1158850361,1158855979,05000US37113,0.0488858294020845
1158850363,1158855881,05000US37025,2.2067591719678e-05
1158850363,1158856013,05000US37119,0.0114840181662757
1158850365,1158855851,05000US37069,0
1158850365,1158856027,05000US37183,0.00234144993970537
1158850367,1158856003,05000US37179,0
1158850367,1158856013,05000US37119,0.00159640995597282
1158850369,1158855871,05000US37013,0.0820809779934201
1158850369,1158855935,05000US37187,0
1158850369,1158856041,05000US37117,0
1158850371,1158856003,05000US37179,0
1158850371,1158856013,05000US37119,0.00350572933946468
1158850375,1158856003,05000US37179,0
1158850375,1158856013,05000US37119,0.00149508642411004
1158850379,1158855855,05000US37109,0.000222608199743896
1158850379,1158855985,05000US37071,0.0410483818000899
1158850379,1158856013,05000US37119,0.000167959321513799
1158850381,1158855865,05000US37151,0.0114625178841318
1158850381,1158855951,05000US37081,2.82778646490737e-06
1158850383,1158856037,05000US37021,0.0130363796245658
1158850383,1158856043,05000US37089,3.11228882244159e-05
1158850385,1158855929,05000US37075,4.68641602376975e-05
1158850385,1158855971,05000US37039,0.0657041628521969
1158850385,1158855979,05000US37113,5.01530840261465e-06
1158850387,1158855887,05000US37169,0.0713150208326396
1158850389,1158855845,05000US37001,0.0494465268787344
1158850391,1158855935,05000US37187,0
1158850391,1158855989,05000US37015,0.176792254448667
1158850391,1158856041,05000US37117,0.000484052010457368
1158850393,1158855895,05000US37193,3.25701904512172e-05
1158850393,1158855955,05000US37097,3.67300347404582e-05
1158850393,1158856017,05000US37197,0.0645795527679241
1158850397,1158855911,05000US37045,0.103543384462391
1158850397,1158855933,05000US37161,4.15371162157499e-05
1158850399,1158855847,05000US37057,0
1158850399,1158855873,05000US37159,0.0258169614242982
1158850401,1158855851,05000US37069,0.0687626548674894
1158850401,1158856027,05000US37183,0
1158850401,1158856045,05000US37127,0
1158850401,1158856055,05000US37181,0
1158850403,1158855927,05000US37107,0.0766341836698867
1158850403,1158855995,05000US37079,0.000591366619363914
1158850403,1158855999,05000US37147,0
1158850405,1158855869,05000US37131,0
1158850405,1158855959,05000US37091,4.95046903789275e-05
1158850405,1158855989,05000US37015,0.0259746336264493
1158850407,1158855945,05000US37195,0.000129744914240724
1158850407,1158855999,05000US37147,0
1158850407,1158856009,05000US37065,0.0469024830982163
1158850407,1158856045,05000US37127,0
1158850409,1158855931,05000US37073,0.192127113252361
1158850409,1158855959,05000US37091,0.000245931600603962
1158850411,1158855859,05000US37063,2.43635546416251e-06
1158850411,1158855917,05000US37077,5.05607421959552e-05
1158850411,1158856027,05000US37183,0.026101851632797
1158850415,1158856003,05000US37179,0
1158850415,1158856013,05000US37119,0.00514208554393756
1158850417,1158856003,05000US37179,0
1158850417,1158856013,05000US37119,0.00563020086445211
1158850419,1158855987,05000US37101,0
1158850419,1158856027,05000US37183,0.0011707900601955
1158850421,1158855915,05000US37067,0.00255748937193305
1158850423,1158855857,05000US37027,0.00320520640169925
1158850423,1158856019,05000US37023,0
1158850425,1158855969,05000US37017,0.0835379950837101
1158850425,1158856001,05000US37141,0
1158850425,1158856051,05000US37019,0
1158850425,1158856067,05000US37047,0.000616170907651254
1158850427,1158855891,05000US37005,0.352107630410983
1158850427,1158855895,05000US37193,6.41157321866381e-05
1158850427,1158856049,05000US37009,0.000288697177177365
1158850429,1158855877,05000US37153,0
1158850429,1158855913,05000US37125,0.00585789048694152
1158850433,1158855855,05000US37109,0.113965909946208
1158850433,1158855911,05000US37045,0
1158850433,1158855973,05000US37035,0.000794170537177568
1158850433,1158856019,05000US37023,0
1158850437,1158855895,05000US37193,0.0278392198301203
1158850437,1158856059,05000US37171,0
1158850439,1158856003,05000US37179,0
1158850439,1158856013,05000US37119,0.00162090089983364
1158850441,1158856023,05000US37059,0.0138213576930352
1158850443,1158856027,05000US37183,0.000831885439642269
1158850445,1158856003,05000US37179,3.25168089810769e-06
1158850445,1158856013,05000US37119,0.00642097543194124
1158850447,1158855915,05000US37067,0
1158850447,1158856023,05000US37059,0.0918508151170457
1158850451,1158855909,05000US37011,2.57869842222116e-05
1158850451,1158856005,05000US37121,7.15574655385517e-05
1158850451,1158856019,05000US37023,7.40027411526603e-05
1158850451,1158856025,05000US37111,0.0952857915244802
1158850453,1158855881,05000US37025,0.00498418062929936
1158850453,1158856013,05000US37119,0
1158850455,1158855933,05000US37161,0.0199695704452105
1158850459,1158855905,05000US37189,0.0367138757919809
1158850459,1158856049,05000US37009,0
1158850461,1158855845,05000US37001,0.0820631416135464
1158850461,1158855925,05000US37033,0.000397967022507203
1158850463,1158856067,05000US37047,0.0404426558515553
1158850465,1158855901,05000US37163,0.0642665710389119
1158850465,1158855947,05000US37061,6.98058080780656e-05
1158850465,1158856021,05000US37191,2.11565623226075e-05
1158850469,1158856009,05000US37065,0.00270993579470293
1158850469,1158856045,05000US37127,2.26537019976223e-05
1158850471,1158855905,05000US37189,4.42499772593521e-05
1158850471,1158855909,05000US37011,0.112166657766812
1158850473,1158855987,05000US37101,0
1158850473,1158856027,05000US37183,0.00152335074214917
1158850475,1158855951,05000US37081,4.94515712139668e-05
1158850475,1158856039,05000US37157,0.0781803864338098
1158850477,1158855971,05000US37039,0.163199036115518
1158850479,1158855901,05000US37163,0.00303011537822099
1158850481,1158855987,05000US37101,0
1158850481,1158856027,05000US37183,0.000554648918878166
1158850483,1158855945,05000US37195,0.137294555478937
1158850483,1158855987,05000US37101,7.77324192899315e-05
1158850483,1158856045,05000US37127,1.90435228333691e-05
1158850487,1158855861,05000US37145,0.0933831689345849
1158850489,1158855951,05000US37081,0.0156180990996436
1158850489,1158856039,05000US37157,2.17618121934414e-05
1158850491,1158855847,05000US37057,0.0239212709842695
1158850491,1158855873,05000US37159,0
1158850493,1158855987,05000US37101,0
1158850493,1158856027,05000US37183,0.00131780105899149
1158850495,1158855855,05000US37109,0
1158850495,1158855911,05000US37045,0
1158850495,1158855973,05000US37035,0.0781349457875619
1158850495,1158856019,05000US37023,0
1158850497,1158855913,05000US37125,0
1158850497,1158855965,05000US37085,0
1158850497,1158855967,05000US37105,0.0456194005322531
1158850499,1158855951,05000US37081,0.00152626829969785
1158850501,1158855951,05000US37081,0.0326573682537356
1158850501,1158856039,05000US37157,3.30226854868927e-05
1158850505,1158855927,05000US37107,0.00161050277298933
1158850507,1158855999,05000US37147,0.00944987243903333
1158850507,1158856041,05000US37117,0
1158850509,1158856043,05000US37089,4.75187278611411e-05
1158850509,1158856057,05000US37175,0.0632554497206521
1158850511,1158855859,05000US37063,0.0165061295636688
1158850511,1158856027,05000US37183,0
1158850513,1158855875,05000US37051,0
1158850513,1158855913,05000US37125,0
1158850513,1158855965,05000US37085,0.108518827010735
1158850513,1158855967,05000US37105,3.31273663431613e-05
1158850515,1158855855,05000US37109,0
1158850515,1158855911,05000US37045,0.0394003689311195
1158850517,1158855843,05000US37037,0
1158850517,1158855865,05000US37151,0.0391882332218475
1158850519,1158855847,05000US37057,0
1158850519,1158855873,05000US37159,0.00163771900449305
1158850523,1158855843,05000US37037,0.104503466518087
1158850523,1158855913,05000US37125,2.17761542347212e-05
1158850523,1158855967,05000US37105,0.000108297326595695
1158850525,1158856013,05000US37119,0.00712357630513532
1158850527,1158855951,05000US37081,0.00494743300213001
1158850529,1158855883,05000US37029,0
1158850529,1158856031,05000US37053,0.113174249897688
1158850531,1158855881,05000US37025,0
1158850531,1158856003,05000US37179,0
1158850531,1158856013,05000US37119,0.00184345647860284
1158850533,1158855847,05000US37057,0.0405710376928497
1158850533,1158855873,05000US37159,0
1158850533,1158856023,05000US37059,0.000107731674410449
1158850535,1158855875,05000US37051,0.0025815268953943
1158850537,1158855865,05000US37151,5.14142618238684e-09
1158850537,1158855913,05000US37125,7.23566087616229e-05
1158850537,1158856053,05000US37123,0.0559148230203305
1158850541,1158855915,05000US37067,0.00584850550563154
1158850543,1158855863,05000US37115,0.0449955711143141
1158850543,1158856037,05000US37021,0
1158850545,1158855869,05000US37131,0.0276953027670041
1158850545,1158855899,05000US37083,0
1158850545,1158855959,05000US37091,0
1158850547,1158856003,05000US37179,0
1158850547,1158856013,05000US37119,0.00238250333144153
1158850549,1158856003,05000US37179,0.00135126299561127
1158850551,1158855881,05000US37025,0
1158850551,1158856013,05000US37119,0.00157835911064006
1158850553,1158855949,05000US37087,0.0332292011559862
1158850553,1158855953,05000US37099,0
1158850553,1158856037,05000US37021,0
1158850553,1158856057,05000US37175,0
1158850555,1158855895,05000US37193,0.0337213517343886
1158850559,1158855859,05000US37063,0.00837591803166074
1158850559,1158856027,05000US37183,0
1158850561,1158856003,05000US37179,0
1158850561,1158856013,05000US37119,0.00163528399497303
1158850563,1158855987,05000US37101,0
1158850563,1158856027,05000US37183,0.00257657919741534
1158850565,1158855881,05000US37025,0
1158850565,1158856003,05000US37179,0
1158850565,1158856013,05000US37119,0.00864692071503852
1158850567,1158855905,05000US37189,0
1158850567,1158855909,05000US37011,0.0273302934736542
1158850569,1158855883,05000US37029,2.43224879023775e-10
1158850569,1158856031,05000US37053,0.172474292851711
1158850569,1158856063,05000US37055,0
1158850571,1158855873,05000US37159,2.89016395176652e-05
1158850571,1158856023,05000US37059,0.0364287971188221
1158850573,1158855845,05000US37001,0.0244153452678981
1158850573,1158855951,05000US37081,8.0171089276987e-06
1158850577,1158855851,05000US37069,1.53438619233079e-05
1158850577,1158855945,05000US37195,0
1158850577,1158856045,05000US37127,0.0567536805904047
1158850579,1158855857,05000US37027,8.80126676540711e-08
1158850579,1158856019,05000US37023,0.0157528565285759
1158850581,1158855969,05000US37017,0
1158850581,1158856001,05000US37141,1.48387315573116e-09
1158850581,1158856051,05000US37019,0.0398790668192147
1158850581,1158856067,05000US37047,3.69700902778577e-05
1158850583,1158855881,05000US37025,9.33694158453388e-10
1158850583,1158856013,05000US37119,0.0146539408402827
1158850585,1158856001,05000US37141,0
1158850585,1158856007,05000US37133,0.0107566610109831
1158850587,1158855875,05000US37051,0.00807115934484818
1158850587,1158855879,05000US37093,1.9224735623658e-06
1158850589,1158855995,05000US37079,6.72933589993363e-06
1158850589,1158855999,05000US37147,0.0227322384475346
1158850591,1158855873,05000US37159,0.0545157942158531
1158850591,1158855955,05000US37097,0.00015535292582274
1158850591,1158856023,05000US37059,0
1158850595,1158855945,05000US37195,0.00284027716979541
1158850595,1158856045,05000US37127,0
1158850597,1158856037,05000US37021,0.0221133894137224
1158850599,1158855915,05000US37067,0.00270047873324756
1158850601,1158855847,05000US37057,0
1158850601,1158855865,05000US37151,0.0286475591765345
1158850603,1158856003,05000US37179,0.0296633906221274
1158850605,1158855873,05000US37159,3.47713685634282e-06
1158850605,1158855955,05000US37097,0.0508818544543962
1158850605,1158856023,05000US37059,8.27301857141405e-06
1158850607,1158855847,05000US37057,0.00326928139735757
1158850607,1158855873,05000US37159,0
1158850609,1158855943,05000US37049,0
1158850609,1158855947,05000US37061,2.18168386755695e-05
1158850609,1158856007,05000US37133,0.0810287420213025
1158850609,1158856033,05000US37103,3.85797637795592e-06
1158850613,1158856019,05000US37023,0.00755650540200669
1158850615,1158855987,05000US37101,0.0147683832104177
1158850615,1158856021,05000US37191,0
1158850615,1158856027,05000US37183,0
1158850617,1158856027,05000US37183,0.00203515968493143
1158850619,1158855857,05000US37027,0.178082688672891
1158850619,1158855895,05000US37193,9.46734258563694e-05
1158850619,1158855905,05000US37189,7.22665035278255e-10
1158850619,1158856019,05000US37023,0
1158850621,1158855973,05000US37035,0.00169187338238095
1158850623,1158856013,05000US37119,0.0104158346286541
1158850625,1158855969,05000US37017,4.21832409168128e-05
1158850625,1158856051,05000US37019,3.29715271148899e-05
1158850625,1158856067,05000US37047,0.116262377236286
1158850627,1158855873,05000US37159,1.4368406592672e-09
1158850627,1158855881,05000US37025,0.0629164869515888
1158850627,1158855991,05000US37167,0
1158850627,1158856013,05000US37119,0
1158850631,1158855915,05000US37067,0.00189876825363577
1158850633,1158855855,05000US37109,6.91967997099681e-06
1158850633,1158855985,05000US37071,0.0484001140966584
1158850635,1158855989,05000US37015,1.0234384119928e-05
1158850635,1158856041,05000US37117,0.043485773188315
1158850637,1158855875,05000US37051,0.00113686719654836
1158850641,1158856043,05000US37089,0
1158850641,1158856057,05000US37175,0.0115950273203386
1158850645,1158855869,05000US37131,0
1158850645,1158855899,05000US37083,0.000970159717578842
1158850649,1158855935,05000US37187,0
1158850649,1158855989,05000US37015,2.09016366740164e-05
1158850649,1158856035,05000US37041,0.159070620816116
1158850651,1158855889,05000US37031,0.0126887051872208
1158850653,1158855857,05000US37027,0.0237400197328352
1158850653,1158856019,05000US37023,0
1158850655,1158855941,05000US37135,0.00405764970954968
1158850657,1158855875,05000US37051,2.91212559293537e-05
1158850657,1158855879,05000US37093,0.0238408070957951
1158850661,1158855853,05000US37155,0
1158850661,1158855963,05000US37165,0.0296647419490463
1158850663,1158856027,05000US37183,0.000784179302546345
1158850667,1158855877,05000US37153,0.0860501485017652
1158850667,1158855913,05000US37125,0
1158850667,1158856053,05000US37123,6.94539246892407e-05
1158850669,1158855847,05000US37057,2.29036179195201e-05
1158850669,1158855865,05000US37151,7.45060735733891e-07
1158850669,1158855951,05000US37081,0.00447389468343582
